Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.007634765675667882,0.17863376209317078,0.17879237988637525,0.5974498904416568,-0.17206471482011265,0.051934325042881646,1.2691756827253708,3.341584752221227,4.241058109285064,5.0708040135205925,0,no Leak
-0.001435807541694064,0.16547129311156675,0.1654733856239988,0.5827875599092835,-0.1011254570524498,0.191020861217444,1.2593571069137852,3.521941354566454,4.4353818750068275,5.236259607838809,0,no Leak
0.006836959477942159,0.1905653308304492,0.190683175902217,0.6770360683866212,-0.12375354211232144,0.26619500942545704,1.2663782608940233,3.5505810367549557,4.4963786384890385,5.344960207311523,0,no Leak
0.0030695985308779347,0.19419112093149601,0.19421052590989824,0.7770956181081196,0.19450562919896827,0.24319485933615947,1.2505462327794636,4.001305359054762,5.0038173429662125,5.880594075871673,0,no Leak
0.000437625302967686,0.17772843410069206,0.17772452963498156,0.6835444787704692,0.06334495322350585,0.17318963718506186,1.2642848073402413,3.84608967695322,4.862552746240092,5.783805633646285,0,no Leak
0.004943187858431776,0.18009343046806728,0.18015675708053655,0.5874630445467781,-0.027922267528004877,-0.23741280579573898,1.2414360904583739,3.260843801069093,4.048129179994639,4.757046312383195,0,no Leak
0.011061540326206045,0.19719405378100424,0.19749913479869105,0.705743504151766,-0.28832203771003406,0.3148981918031444,1.2730464340195662,3.5734004853799664,4.549104745236753,5.420388398033729,0,no Leak
0.011425277045080147,0.18603352342508547,0.1863793936300812,0.6221481977449248,-0.0658844955765592,-0.04548157808498221,1.2499131719932028,3.338073944911212,4.172302592831836,4.9257579354761525,0,no Leak
-0.0013760478590046376,0.2101635023338195,0.2101627530892236,0.7932595405441102,-0.23486099086383827,0.837757480604334,1.3013271659612933,3.774501089673752,4.911860805942958,5.911825383695296,0,no Leak
0.008351201444470052,0.1868644754294003,0.18704632802186252,0.624365774954458,-0.05327354895073982,-0.015189399427825823,1.2559829081795493,3.3380274371463754,4.1925054080902315,4.964888728969716,0,no Leak
0.0049899876660846115,0.23701355067297547,0.23706014934686653,0.8567118297745054,-0.47672446722585887,0.4017753266032522,1.2718319222921481,3.613900658271181,4.596274221181895,5.471810892571747,0,no Leak
-0.004889243055429979,0.20773348955579374,0.20778582656318978,0.6875368211897315,-0.23486612762423095,0.3330778059099595,1.2770796904398938,3.308872566342462,4.225693952729688,5.04060066078278,0,no Leak
0.006902162148672255,0.20272677660786678,0.2028391749363145,0.7481364634585584,-0.23441338696635872,0.46418933694433484,1.268673639203087,3.6883233413538146,4.679278596033034,5.530150657012522,0,no Leak
0.0022840762259306365,0.1816088043903823,0.18161862720662328,0.5771907614605772,-0.05369621050926265,-0.034101193453631495,1.2529201419393232,3.1780372439657345,3.981826874798004,4.694571351940178,0,no Leak
-0.004055868365391623,0.21338585832512563,0.21341906645171446,0.7330495132713387,0.06501308677471822,-0.06486523561566537,1.245666464915051,3.43478924099403,4.278601771557285,5.018661877019603,0,no Leak
0.0032315891105103582,0.1987054927620724,0.19872680198794143,0.7315709854850019,-0.013843490644789753,0.10853377878279025,1.2527413124068727,3.6812899828649837,4.611704044484553,5.42598730916191,0,no Leak
